order_id,customer_id,order_date,category,unit_price,quantity,country,is_returned,revenue
O517629,C109402,2023-01-09,Toys,45.83,1,United Kingdom,False,45.83
O523392,C112522,2023-01-09,Beauty,110.6,1,United Kingdom,False,110.6
O531882,C116978,2023-01-09,Home & Kitchen,78.02,1,Netherlands,False,78.02
O517359,C109260,2023-01-09,Fashion,159.25,3,United Kingdom,False,477.75
O506079,C103170,2023-01-09,Electronics,183.99,1,United States,False,183.99
O516076,C108602,2023-01-09,Home & Kitchen,84.86,1,United Kingdom,False,84.86
O504000,C102086,2023-01-09,Fashion,110.0,1,United Kingdom,False,110.0
O505556,C102903,2023-01-09,Beauty,41.04,2,Spain,False,82.08
O506092,C103173,2023-01-09,Home & Kitchen,102.76,1,Germany,False,102.76
O531788,C116943,2023-01-09,Books,39.15,1,Germany,False,39.15
O503113,C101637,2023-01-09,Fashion,66.84,1,Australia,False,66.84
O528145,C115092,2023-01-09,Toys,73.16,4,United Kingdom,False,292.64
O520915,C111171,2023-01-09,Fashion,84.79,1,Australia,False,84.79
O521245,C111372,2023-01-09,Beauty,120.0,1,United States,False,120.0
O534509,C118384,2023-01-09,Sports & Outdoors,196.65,1,United Kingdom,False,196.65
O528452,C115266,2023-01-09,Books,55.33,3,France,False,165.99
O532078,C117078,2023-01-09,Home & Kitchen,158.81,1,United States,False,158.81
O524038,C112885,2023-01-09,Home & Kitchen,100.84,1,Australia,False,100.84
O516529,C108829,2023-01-09,Electronics,290.7,1,Germany,True,0.0
O534683,C118473,2023-01-09,Beauty,118.99,4,United Kingdom,False,475.96
O502685,C101412,2023-01-09,Home & Kitchen,107.51,1,France,False,107.51
O530190,C116143,2023-01-09,Books,60.0,5,United Kingdom,False,300.0
O525993,C113936,2023-01-09,Home & Kitchen,132.48,1,Germany,False,132.48
O515625,C108361,2023-01-09,Fashion,112.03,1,United Kingdom,False,112.03
O519657,C110517,2023-01-09,Fashion,125.5,1,Germany,False,125.5
O536743,C119572,2023-01-09,Electronics,416.16,1,Germany,False,416.16
O527227,C114570,2023-01-09,Beauty,42.3,1,France,False,42.3
O520979,C111212,2023-01-09,Home & Kitchen,170.74,1,United Kingdom,False,170.74
O510483,C105603,2023-01-09,Electronics,244.48,1,United Kingdom,False,244.48
O523932,C112832,2023-01-10,Beauty,74.2,2,United States,False,148.4
O526412,C114143,2023-01-10,Electronics,368.62,1,United Kingdom,False,368.62
O515791,C108438,2023-01-10,Toys,57.45,1,Netherlands,False,57.45
O510419,C105570,2023-01-10,Fashion,112.2,1,United Kingdom,False,112.2
O510428,C105576,2023-01-10,Books,30.29,1,United Kingdom,False,30.29
O505220,C102731,2023-01-10,Beauty,50.89,1,Ireland,False,50.89
O502519,C101334,2023-01-10,Electronics,389.41,1,United Kingdom,False,389.41
O524465,C113124,2023-01-10,Fashion,111.27,3,United Kingdom,False,333.81
O506937,C103633,2023-01-10,Fashion,129.39,1,Ireland,False,129.39
O502944,C101559,2023-01-10,Electronics,425.61,2,Netherlands,False,851.22
O532868,C117496,2023-01-10,Beauty,69.78,1,United States,False,69.78
O520237,C110813,2023-01-10,Home & Kitchen,250.0,1,France,False,250.0
O523183,C112402,2023-01-10,Fashion,97.36,1,Ireland,False,97.36
O530579,C116326,2023-01-10,Beauty,61.12,1,United Kingdom,False,61.12
O521367,C111443,2023-01-10,Home & Kitchen,250.0,1,United Kingdom,False,250.0
O535679,C119032,2023-01-10,Electronics,576.27,1,United Kingdom,True,0.0
O517358,C109260,2023-01-10,Fashion,157.21,2,Netherlands,False,314.42
O503792,C101987,2023-01-10,Beauty,93.22,1,United Kingdom,False,93.22
O502027,C101072,2023-01-10,Fashion,56.35,5,United Kingdom,False,281.75
O527902,C114954,2023-01-10,Electronics,471.47,1,United Kingdom,True,0.0
O514115,C107587,2023-01-10,Beauty,45.94,1,United Kingdom,False,45.94
O514139,C107597,2023-01-10,Home & Kitchen,124.53,1,United Kingdom,False,124.53
O529177,C115672,2023-01-10,Books,17.05,1,United Kingdom,False,17.05
O523101,C112359,2023-01-10,Electronics,340.05,1,United Kingdom,True,0.0
O518235,C109729,2023-01-10,Home & Kitchen,250.0,1,United Kingdom,False,250.0
O500776,C100442,2023-01-10,Fashion,69.21,1,United Kingdom,False,69.21
O507316,C103846,2023-01-10,Home & Kitchen,160.53,1,United Kingdom,False,160.53
O514071,C107568,2023-01-10,Fashion,70.35,1,France,False,70.35
O521931,C111741,2023-01-10,Beauty,96.13,1,Ireland,False,96.13
O519974,C110689,2023-01-10,Sports & Outdoors,377.37,1,Germany,False,377.37
O500895,C100507,2023-01-10,Beauty,85.21,1,United States,False,85.21
O532315,C117187,2023-01-10,Fashion,125.96,2,United Kingdom,True,0.0
O505761,C103006,2023-01-10,Toys,117.63,1,Germany,False,117.63
O526376,C114125,2023-01-10,Toys,133.09,5,France,False,665.45
O528444,C115261,2023-01-10,Home & Kitchen,95.3,1,United Kingdom,False,95.3
O519551,C110455,2023-01-10,Electronics,576.69,1,United Kingdom,False,576.69
O531696,C116897,2023-01-10,Home & Kitchen,231.12,1,United States,False,231.12
O524089,C112915,2023-01-10,Home & Kitchen,132.76,1,United Kingdom,False,132.76
O502849,C101497,2023-01-10,Home & Kitchen,237.52,1,France,False,237.52
O528848,C115492,2023-01-10,Sports & Outdoors,231.14,1,United Kingdom,False,231.14
O524324,C113046,2023-01-10,Fashion,137.56,1,Germany,False,137.56
O504935,C102584,2023-01-10,Sports & Outdoors,121.29,1,Spain,False,121.29
O518441,C109851,2023-01-11,Electronics,330.7,1,United Kingdom,False,330.7
O506651,C103484,2023-01-11,Home & Kitchen,250.0,2,United States,False,500.0
O503029,C101593,2023-01-11,Electronics,455.95,1,France,False,455.95
O521025,C111238,2023-01-11,Fashion,62.8,1,United Kingdom,False,62.8
O500836,C100465,2023-01-11,Home & Kitchen,54.64,1,United Kingdom,False,54.64
O527519,C114714,2023-01-11,Electronics,753.73,2,France,False,1507.46
O537202,C119836,2023-01-11,Home & Kitchen,250.0,5,Australia,False,1250.0
O517861,C109532,2023-01-11,Home & Kitchen,109.26,1,France,False,109.26
O529719,C115911,2023-01-11,Home & Kitchen,148.31,2,United Kingdom,False,296.62
O500617,C100376,2023-01-11,Sports & Outdoors,151.66,1,United Kingdom,False,151.66
O502453,C101299,2023-01-11,Fashion,155.51,1,Ireland,False,155.51
O509106,C104814,2023-01-11,Beauty,39.38,1,Ireland,False,39.38
O528261,C115151,2023-01-11,Fashion,73.79,1,United Kingdom,False,73.79
O516019,C108565,2023-01-11,Fashion,131.68,1,United Kingdom,False,131.68
O536560,C119482,2023-01-11,Fashion,96.64,1,Australia,False,96.64
O520564,C110987,2023-01-11,Home & Kitchen,153.51,1,United Kingdom,False,153.51
O500400,C100240,2023-01-11,Electronics,466.47,4,United Kingdom,False,1865.88
O519769,C110580,2023-01-11,Books,60.0,1,United Kingdom,False,60.0
O532728,C117408,2023-01-11,Toys,27.17,1,United Kingdom,False,27.17
O510569,C105667,2023-01-11,Fashion,38.04,1,United Kingdom,False,38.04
O513807,C107424,2023-01-11,Books,25.02,1,Germany,False,25.02
O511419,C106129,2023-01-11,Home & Kitchen,82.3,1,United States,False,82.3
O519816,C110608,2023-01-11,Fashion,138.21,4,United Kingdom,False,552.84
O535965,C119174,2023-01-11,Sports & Outdoors,231.26,2,Germany,False,462.52
O533653,C117937,2023-01-11,Home & Kitchen,120.45,1,Ireland,False,120.45
O513256,C107125,2023-01-11,Sports & Outdoors,169.79,1,Germany,False,169.79
O513749,C107393,2023-01-11,Fashion,70.57,1,United Kingdom,False,70.57
O531080,C116584,2023-01-11,Fashion,23.49,1,Germany,False,23.49
O516434,C108791,2023-01-11,Home & Kitchen,88.26,1,Germany,False,88.26
O521549,C111537,2023-01-11,Books,48.51,1,Germany,False,48.51
O519881,C110641,2023-01-11,Home & Kitchen,169.32,1,France,False,169.32
O521867,C111713,2023-01-11,Toys,150.0,1,United Kingdom,False,150.0
O526708,C114304,2023-01-11,Fashion,106.17,5,United Kingdom,False,530.85
O532699,C117389,2023-01-11,Electronics,268.16,5,United Kingdom,False,1340.8
O527909,C114958,2023-01-11,Books,33.42,1,United Kingdom,True,0.0
O514486,C107762,2023-01-11,Electronics,272.64,1,United Kingdom,False,272.64
O506604,C103459,2023-01-12,Beauty,120.0,1,Germany,False,120.0
O517872,C109538,2023-01-12,Sports & Outdoors,334.5,1,Netherlands,True,0.0
O532505,C117292,2023-01-12,Sports & Outdoors,353.01,1,United Kingdom,False,353.01
O518267,C109739,2023-01-12,Fashion,134.73,1,Netherlands,False,134.73
O510262,C105479,2023-01-12,Electronics,344.88,1,Ireland,False,344.88
O523166,C112389,2023-01-12,Home & Kitchen,250.0,1,United Kingdom,False,250.0
O500775,C100442,2023-01-12,Fashion,65.08,1,United Kingdom,True,0.0
O501405,C100757,2023-01-12,Home & Kitchen,203.32,1,United Kingdom,False,203.32
O507292,C103833,2023-01-12,Beauty,38.94,1,Spain,True,0.0
O510836,C105792,2023-01-12,Beauty,88.69,5,United Kingdom,False,443.45
O532493,C117284,2023-01-12,Home & Kitchen,250.0,1,Spain,False,250.0
O533258,C117720,2023-01-12,Fashion,131.0,1,United Kingdom,False,131.0
O535485,C118920,2023-01-12,Books,30.8,1,France,False,30.8
O525399,C113617,2023-01-12,Beauty,104.49,1,Spain,False,104.49
O509937,C105306,2023-01-12,Home & Kitchen,250.0,2,Spain,True,0.0
O527516,C114712,2023-01-12,Fashion,144.56,1,Ireland,False,144.56
O530386,C116239,2023-01-12,Electronics,666.94,4,United Kingdom,False,2667.76
O534339,C118282,2023-01-12,Electronics,578.22,1,Germany,False,578.22
O517954,C109583,2023-01-12,Home & Kitchen,181.14,1,United States,False,181.14
O517261,C109216,2023-01-12,Home & Kitchen,250.0,1,United States,False,250.0
O512798,C106885,2023-01-12,Fashion,180.0,1,United Kingdom,True,0.0
O536228,C119321,2023-01-12,Sports & Outdoors,240.92,5,United Kingdom,False,1204.6
O509213,C104889,2023-01-12,Electronics,574.09,1,France,True,0.0
O536020,C119194,2023-01-12,Electronics,891.24,1,United Kingdom,True,0.0
O531438,C116770,2023-01-12,Fashion,109.81,1,Germany,False,109.81
O524740,C113280,2023-01-12,Sports & Outdoors,146.62,1,Spain,False,146.62
O506343,C103311,2023-01-12,Sports & Outdoors,156.67,5,Germany,False,783.35
O522861,C112222,2023-01-12,Beauty,42.77,4,United Kingdom,False,171.08
O501285,C100683,2023-01-12,Home & Kitchen,69.48,1,France,False,69.48
O513793,C107414,2023-01-12,Toys,64.92,1,United Kingdom,True,0.0
O527713,C114832,2023-01-12,Electronics,900.0,1,United Kingdom,False,900.0
O519265,C110299,2023-01-12,Sports & Outdoors,99.54,1,United Kingdom,False,99.54
O504094,C102139,2023-01-12,Beauty,32.55,1,Germany,False,32.55
O526704,C114303,2023-01-12,Toys,117.13,1,France,True,0.0
O521311,C111413,2023-01-12,Fashion,104.17,1,Netherlands,False,104.17
O500882,C100500,2023-01-12,Home & Kitchen,79.34,1,United States,False,79.34
O508680,C104578,2023-01-12,Fashion,79.24,1,United Kingdom,False,79.24
O513983,C107515,2023-01-12,Electronics,414.14,5,United Kingdom,False,2070.7
O500379,C100228,2023-01-12,Beauty,66.83,3,United Kingdom,False,200.49
O518353,C109794,2023-01-12,Beauty,120.0,1,Australia,False,120.0
O512473,C106703,2023-01-12,Fashion,139.47,1,Spain,False,139.47
O519754,C110569,2023-01-12,Fashion,123.59,1,United Kingdom,False,123.59
O512422,C106673,2023-01-12,Fashion,136.42,3,United Kingdom,False,409.26
O533785,C117998,2023-01-12,Electronics,876.71,4,France,False,3506.84
O524484,C113135,2023-01-12,Electronics,229.96,1,United Kingdom,False,229.96
O528884,C115503,2023-01-12,Beauty,94.17,1,United States,False,94.17
O532555,C117313,2023-01-12,Toys,130.81,3,United Kingdom,False,392.43
O531577,C116827,2023-01-12,Home & Kitchen,108.53,1,France,False,108.53
O525836,C113861,2023-01-12,Fashion,37.28,1,Germany,False,37.28
O506021,C103148,2023-01-12,Sports & Outdoors,128.55,1,United States,False,128.55
O532720,C117401,2023-01-13,Fashion,53.84,2,United Kingdom,False,107.68
O534044,C118122,2023-01-13,Fashion,161.66,1,United States,False,161.66
O512599,C106789,2023-01-13,Sports & Outdoors,237.07,1,United Kingdom,False,237.07
O532749,C117416,2023-01-13,Home & Kitchen,225.76,1,United Kingdom,False,225.76
O519906,C110656,2023-01-13,Beauty,88.57,1,United Kingdom,False,88.57
O532201,C117130,2023-01-13,Toys,150.0,1,France,False,150.0
O511759,C106319,2023-01-13,Electronics,377.59,3,United Kingdom,False,1132.77
O506637,C103478,2023-01-13,Beauty,25.04,1,United Kingdom,False,25.04
O528400,C115237,2023-01-13,Home & Kitchen,140.13,2,Germany,False,280.26
O504608,C102403,2023-01-13,Books,60.0,1,United Kingdom,False,60.0
O532736,C117410,2023-01-13,Sports & Outdoors,338.49,1,Germany,False,338.49
O512651,C106820,2023-01-13,Home & Kitchen,117.62,5,United Kingdom,False,588.1
O533497,C117853,2023-01-13,Fashion,180.0,1,United Kingdom,False,180.0
O533073,C117620,2023-01-13,Beauty,72.31,1,United States,False,72.31
O515387,C108228,2023-01-13,Books,35.23,1,United Kingdom,False,35.23
O524496,C113142,2023-01-13,Books,29.43,2,United Kingdom,False,58.86
O526559,C114223,2023-01-13,Fashion,120.23,5,United Kingdom,False,601.15
O528695,C115400,2023-01-13,Fashion,180.0,1,United Kingdom,False,180.0
O501003,C100551,2023-01-13,Fashion,136.72,1,Spain,False,136.72
O523705,C112698,2023-01-13,Electronics,572.58,3,Netherlands,False,1717.74
O531062,C116574,2023-01-13,Electronics,276.81,1,France,False,276.81
O507701,C104054,2023-01-13,Books,32.23,2,United Kingdom,False,64.46
O524893,C113349,2023-01-13,Home & Kitchen,192.09,1,Germany,False,192.09
O516106,C108611,2023-01-13,Home & Kitchen,108.96,1,Ireland,False,108.96
O532080,C117080,2023-01-13,Fashion,176.96,1,France,False,176.96
O520180,C110784,2023-01-13,Beauty,120.0,1,France,True,0.0
O508942,C104719,2023-01-13,Electronics,867.38,1,United Kingdom,False,867.38
O518003,C109608,2023-01-13,Beauty,120.0,1,United Kingdom,False,120.0
O502483,C101316,2023-01-13,Beauty,99.49,1,Germany,False,99.49
O503389,C101766,2023-01-13,Books,19.87,1,France,False,19.87
O515352,C108209,2023-01-14,Electronics,455.89,1,Germany,False,455.89
O502449,C101296,2023-01-14,Books,28.85,1,Spain,True,0.0
O501136,C100613,2023-01-14,Fashion,132.87,1,United Kingdom,False,132.87
O516562,C108852,2023-01-14,Electronics,364.44,1,Ireland,False,364.44
O506388,C103341,2023-01-14,Sports & Outdoors,182.48,1,United Kingdom,False,182.48
O509669,C105152,2023-01-14,Home & Kitchen,89.79,1,United Kingdom,False,89.79
O513918,C107485,2023-01-14,Books,39.06,1,France,False,39.06
O515803,C108445,2023-01-14,Home & Kitchen,144.58,1,United Kingdom,False,144.58
O500598,C100363,2023-01-14,Sports & Outdoors,312.23,5,Spain,True,0.0
O513711,C107369,2023-01-14,Toys,27.14,2,United Kingdom,False,54.28
O514437,C107733,2023-01-14,Toys,75.43,1,United Kingdom,False,75.43
O525091,C113460,2023-01-14,Beauty,120.0,1,France,False,120.0
O527940,C114973,2023-01-14,Home & Kitchen,113.73,1,United Kingdom,False,113.73
O515021,C108041,2023-01-14,Sports & Outdoors,368.94,1,United Kingdom,False,368.94
O527745,C114857,2023-01-14,Fashion,74.54,1,United Kingdom,False,74.54
O528725,C115417,2023-01-14,Books,39.55,1,Germany,False,39.55
O522432,C112001,2023-01-14,Fashion,100.82,5,Netherlands,True,0.0
O522604,C112078,2023-01-14,Electronics,302.29,1,United Kingdom,False,302.29
O512919,C106949,2023-01-14,Home & Kitchen,77.47,1,Spain,False,77.47
O525524,C113683,2023-01-14,Fashion,156.41,1,United Kingdom,False,156.41
O512884,C106929,2023-01-14,Home & Kitchen,126.35,1,United Kingdom,False,126.35
O519962,C110684,2023-01-14,Sports & Outdoors,396.42,1,France,False,396.42
O512128,C106520,2023-01-14,Books,15.66,1,United Kingdom,False,15.66
O531315,C116709,2023-01-14,Fashion,75.42,1,United States,False,75.42
O523129,C112365,2023-01-14,Sports & Outdoors,220.86,1,United Kingdom,False,220.86
O536309,C119354,2023-01-14,Electronics,460.05,1,United Kingdom,False,460.05
O528635,C115370,2023-01-14,Books,46.56,1,United Kingdom,False,46.56
O509039,C104781,2023-01-14,Books,42.73,1,United Kingdom,False,42.73
O507462,C103919,2023-01-14,Fashion,53.42,4,United States,False,213.68
O525787,C113827,2023-01-14,Toys,85.29,1,United States,False,85.29
O501685,C100904,2023-01-14,Fashion,66.89,1,Germany,False,66.89
O512310,C106614,2023-01-14,Electronics,516.02,1,France,False,516.02
O537510,C119967,2023-01-14,Books,13.84,1,United Kingdom,False,13.84
O510167,C105430,2023-01-14,Sports & Outdoors,199.09,1,United Kingdom,False,199.09
O518901,C110098,2023-01-14,Books,60.0,1,United States,False,60.0
O520134,C110756,2023-01-14,Home & Kitchen,141.01,1,United Kingdom,False,141.01
O507232,C103790,2023-01-14,Books,23.27,1,United Kingdom,False,23.27
O521394,C111460,2023-01-14,Beauty,120.0,1,United Kingdom,False,120.0
O536144,C119266,2023-01-14,Beauty,48.77,1,Germany,False,48.77
O514122,C107587,2023-01-15,Books,39.83,1,Australia,False,39.83
O529331,C115747,2023-01-15,Fashion,105.6,1,Germany,False,105.6
O505660,C102947,2023-01-15,Fashion,97.22,1,Germany,False,97.22
O528430,C115251,2023-01-15,Home & Kitchen,210.37,5,Netherlands,False,1051.85
O530093,C116107,2023-01-15,Electronics,405.66,2,France,False,811.32
O535276,C118798,2023-01-15,Home & Kitchen,112.0,2,Ireland,False,224.0
O530092,C116106,2023-01-15,Fashion,79.48,1,Spain,False,79.48
O509011,C104762,2023-01-15,Toys,88.74,1,France,False,88.74
O509766,C105212,2023-01-15,Beauty,67.51,1,United Kingdom,False,67.51
O523623,C112651,2023-01-15,Home & Kitchen,79.2,1,Spain,False,79.2
O521821,C111683,2023-01-15,Home & Kitchen,61.42,5,Netherlands,False,307.1
O533015,C117585,2023-01-15,Electronics,788.05,2,United Kingdom,False,1576.1
O506413,C103361,2023-01-15,Fashion,56.69,1,United Kingdom,False,56.69
O501300,C100692,2023-01-15,Home & Kitchen,177.74,2,Germany,False,355.48
O535119,C118729,2023-01-15,Beauty,51.4,1,Germany,False,51.4
O537391,C119923,2023-01-15,Beauty,64.37,1,United States,False,64.37
O512269,C106592,2023-01-15,Beauty,57.29,2,United Kingdom,False,114.58
O518668,C109982,2023-01-15,Books,37.89,1,United Kingdom,False,37.89
O509964,C105317,2023-01-15,Fashion,96.51,5,United Kingdom,False,482.55
O516166,C108647,2023-01-15,Fashion,180.0,1,Ireland,False,180.0
O530472,C116277,2023-01-15,Electronics,900.0,1,United States,False,900.0
O533437,C117810,2023-01-15,Sports & Outdoors,132.4,1,United Kingdom,False,132.4
O536983,C119701,2023-01-15,Books,12.88,1,Germany,False,12.88
O505579,C102906,2023-01-15,Home & Kitchen,57.34,1,United Kingdom,False,57.34
O527848,C114916,2023-01-15,Fashion,118.72,1,Netherlands,False,118.72
O516721,C108950,2023-01-15,Beauty,59.18,5,United Kingdom,False,295.9
O512777,C106874,2023-01-15,Toys,115.43,1,United Kingdom,False,115.43
O514189,C107606,2023-01-15,Sports & Outdoors,302.76,1,Australia,False,302.76
O503333,C101743,2023-01-15,Sports & Outdoors,282.25,1,Australia,True,0.0
O519742,C110563,2023-01-15,Beauty,65.47,1,United States,False,65.47
O534132,C118162,2023-01-15,Beauty,69.26,1,United Kingdom,False,69.26
O533937,C118066,2023-01-15,Books,15.98,1,Netherlands,False,15.98
O506055,C103161,2023-01-15,Books,28.76,1,United Kingdom,False,28.76
O536443,C119426,2023-01-15,Fashion,59.02,1,United States,False,59.02
O537545,C119988,2023-01-15,Sports & Outdoors,258.3,1,United Kingdom,False,258.3
O506750,C103536,2023-01-15,Books,32.16,1,Australia,False,32.16
O534434,C118337,2023-01-16,Fashion,97.95,1,Germany,False,97.95
O523215,C112415,2023-01-16,Home & Kitchen,121.13,1,Germany,False,121.13
O512601,C106789,2023-01-16,Books,23.92,1,United Kingdom,False,23.92
O514524,C107783,2023-01-16,Fashion,61.11,1,United Kingdom,False,61.11
O531700,C116898,2023-01-16,Fashion,86.23,1,United Kingdom,False,86.23
O505365,C102802,2023-01-16,Books,51.56,5,Germany,False,257.8
O526753,C114324,2023-01-16,Electronics,360.21,1,France,False,360.21
O507689,C104049,2023-01-16,Fashion,57.59,1,Netherlands,False,57.59
O509599,C105111,2023-01-16,Fashion,116.27,1,United States,False,116.27
O511905,C106404,2023-01-16,Sports & Outdoors,133.57,4,Germany,False,534.28
O536849,C119617,2023-01-16,Electronics,591.35,1,France,False,591.35
O514767,C107913,2023-01-16,Books,43.26,1,United Kingdom,False,43.26
O518626,C109963,2023-01-16,Beauty,45.85,1,United States,True,0.0
O501641,C100875,2023-01-16,Home & Kitchen,144.73,4,United Kingdom,False,578.92
O501828,C100966,2023-01-16,Home & Kitchen,148.45,1,United Kingdom,False,148.45
O508356,C104405,2023-01-16,Fashion,93.86,1,United Kingdom,False,93.86
O512260,C106587,2023-01-16,Electronics,339.71,1,United States,False,339.71
O515232,C108136,2023-01-16,Sports & Outdoors,159.48,1,France,True,0.0
